Experiment,Val,Trial,Reward,Steps,RunTime
batch_sizes,512,0,-137.40665941472034,101,10576.0
batch_sizes,512,1,-679.4433593937003,118,10576.0
batch_sizes,512,2,-363.43104265574704,68,10576.0
batch_sizes,512,3,-125.79790253036823,1000,10576.0
batch_sizes,512,4,-170.48952146603185,1000,10576.0
batch_sizes,512,5,-139.22894227788623,171,10576.0
batch_sizes,512,6,-198.5902335398609,343,10576.0
batch_sizes,512,7,-554.9791069505405,180,10576.0
batch_sizes,512,8,-475.54844994972956,191,10576.0
batch_sizes,512,9,-352.39990653366215,154,10576.0
batch_sizes,512,10,-208.83755966237686,201,10576.0
batch_sizes,512,11,-527.7929981548903,171,10576.0
batch_sizes,512,12,-524.9483090361903,177,10576.0
batch_sizes,512,13,-111.73900264386884,187,10576.0
batch_sizes,512,14,-278.05806614607496,235,10576.0
batch_sizes,512,15,-323.6387172577108,242,10576.0
batch_sizes,512,16,-237.24272908015158,244,10576.0
batch_sizes,512,17,-104.96908090716536,1000,10576.0
batch_sizes,512,18,-49.91611772190247,179,10576.0
batch_sizes,512,19,-258.11863836183,266,10576.0
batch_sizes,512,20,-258.6985455987465,259,10576.0
batch_sizes,512,21,-295.90051348144664,337,10576.0
batch_sizes,512,22,-235.37318109279937,234,10576.0
batch_sizes,512,23,-378.4983000521801,237,10576.0
batch_sizes,512,24,-266.36267048346383,246,10576.0
batch_sizes,512,25,-303.1492997656978,228,10576.0
batch_sizes,512,26,8.522249612364718,198,10576.0
batch_sizes,512,27,-525.0368880980784,171,10576.0
batch_sizes,512,28,-246.23008308268942,292,10576.0
batch_sizes,512,29,-219.0409906529256,148,10576.0
batch_sizes,512,30,-152.83814829734786,353,10576.0
batch_sizes,512,31,-270.95662790910467,504,10576.0
batch_sizes,512,32,-230.5199186909432,227,10576.0
batch_sizes,512,33,-23.683499833816924,209,10576.0
batch_sizes,512,34,-55.80939218640374,155,10576.0
batch_sizes,512,35,-244.79551162238693,211,10576.0
batch_sizes,512,36,-254.18193070634482,552,10576.0
batch_sizes,512,37,-231.1057255405729,320,10576.0
batch_sizes,512,38,-256.76601632546226,416,10576.0
batch_sizes,512,39,-168.6679189420589,271,10576.0
batch_sizes,512,40,-172.84824726903452,355,10576.0
batch_sizes,512,41,-53.68176491453276,214,10576.0
batch_sizes,512,42,-154.3712144252903,230,10576.0
batch_sizes,512,43,-30.161776185881166,217,10576.0
batch_sizes,512,44,-236.07806450218916,549,10576.0
batch_sizes,512,45,-227.55346265831832,411,10576.0
batch_sizes,512,46,-241.384004978098,369,10576.0
batch_sizes,512,47,-176.18585323675572,225,10576.0
batch_sizes,512,48,-216.61307667494495,354,10576.0
batch_sizes,512,49,-84.12279811237272,1000,10576.0
batch_sizes,512,50,-291.66879870732635,321,10576.0
batch_sizes,512,51,-46.745185900253446,1000,10576.0
batch_sizes,512,52,-149.4960982796781,1000,10576.0
batch_sizes,512,53,-58.339821044231584,1000,10576.0
batch_sizes,512,54,-146.47008471486532,1000,10576.0
batch_sizes,512,55,-143.93677259274745,1000,10576.0
batch_sizes,512,56,-125.72591242179757,1000,10576.0
batch_sizes,512,57,-78.504874401615,280,10576.0
