Experiment,Val,Trial,Reward,Steps,RunTime
Gamma,1.0,189,-150.00722513264904,313,15959.0
Gamma,1.0,190,-108.85167585387832,161,15959.0
Gamma,1.0,191,-131.94055554579722,428,15959.0
Gamma,1.0,192,-26.56263795587661,1000,15959.0
Gamma,1.0,193,-100.56758538557253,1000,15959.0
Gamma,1.0,194,-201.13192599874023,818,15959.0
Gamma,1.0,195,-131.82020260556675,1000,15959.0
Gamma,1.0,196,-103.90470158593716,1000,15959.0
Gamma,1.0,197,-64.71186629133055,1000,15959.0
Gamma,1.0,198,-103.80137486123375,186,15959.0
Gamma,1.0,199,-215.16671055551586,179,15959.0
Gamma,1.0,200,-167.73868430883994,186,15959.0
Gamma,1.0,201,-89.05199732433563,1000,15959.0
Gamma,1.0,202,-118.92320232776362,247,15959.0
Gamma,1.0,203,-116.92298732017962,1000,15959.0
Gamma,1.0,204,-118.36488496699138,1000,15959.0
Gamma,1.0,205,-130.6834175096481,1000,15959.0
Gamma,1.0,206,-253.45311683223667,894,15959.0
Gamma,1.0,207,-99.82631506049134,267,15959.0
Gamma,1.0,208,-249.65239456935802,943,15959.0
Gamma,1.0,209,-90.11446082162819,192,15959.0
Gamma,1.0,210,-111.44210254216084,1000,15959.0
Gamma,1.0,211,-93.89219006279272,243,15959.0
Gamma,1.0,212,-130.12670281932927,1000,15959.0
Gamma,1.0,213,-70.37432187748075,187,15959.0
Gamma,1.0,214,-80.90816697741367,274,15959.0
Gamma,1.0,215,-107.45761065567469,1000,15959.0
Gamma,1.0,216,-93.92455461596799,1000,15959.0
Gamma,1.0,217,-91.28693369273316,148,15959.0
Gamma,1.0,218,-214.40089243922262,830,15959.0
Gamma,1.0,219,-91.95773267890863,1000,15959.0
Gamma,1.0,220,-73.8430833040332,1000,15959.0
Gamma,1.0,221,-138.9753449242633,152,15959.0
Gamma,1.0,222,-215.85862218513705,830,15959.0
Gamma,1.0,223,-57.30184989397598,1000,15959.0
Gamma,1.0,224,-92.5586024556673,1000,15959.0
Gamma,1.0,225,-70.11273651466945,1000,15959.0
Gamma,1.0,226,-91.35847311724942,155,15959.0
Gamma,1.0,227,-125.20020369797749,151,15959.0
Gamma,1.0,228,-98.88193443354925,1000,15959.0
Gamma,1.0,229,-76.75073392972828,1000,15959.0
Gamma,1.0,230,-93.0506303551556,1000,15959.0
Gamma,1.0,231,-140.13573018109236,1000,15959.0
Gamma,1.0,232,-86.80879946359612,1000,15959.0
Gamma,1.0,233,-118.36454022010204,218,15959.0
Gamma,1.0,234,-107.79696921210714,1000,15959.0
Gamma,1.0,235,-72.34039147697032,1000,15959.0
Gamma,1.0,236,-77.62560638993368,1000,15959.0
Gamma,1.0,237,-79.07543496131076,1000,15959.0
Gamma,1.0,238,-108.39283654246873,132,15959.0
Gamma,1.0,239,-47.97528841323075,1000,15959.0
Gamma,1.0,240,-152.51735525486902,574,15959.0
Gamma,1.0,241,-108.34903234319776,1000,15959.0
Gamma,1.0,242,-146.65219551895123,1000,15959.0
Gamma,1.0,243,-158.15320672096595,629,15959.0
Gamma,1.0,244,-108.92802353177187,164,15959.0
Gamma,1.0,245,-145.43373876432463,1000,15959.0
Gamma,1.0,246,-104.28808047614743,1000,15959.0
Gamma,1.0,247,-96.68403131635573,1000,15959.0
Gamma,1.0,248,0.26970266883340344,242,15959.0
Gamma,1.0,249,-77.15474165171025,1000,15959.0
Gamma,1.0,250,-74.240325051265,1000,15959.0
Gamma,1.0,251,-236.2876552640594,949,15959.0
Gamma,1.0,252,-129.91519756725367,1000,15959.0
Gamma,1.0,253,-93.47302152847716,1000,15959.0
Gamma,1.0,254,-87.42025989095055,264,15959.0
Gamma,1.0,255,-75.471505975441,1000,15959.0
Gamma,1.0,256,-79.38445301077955,1000,15959.0
Gamma,1.0,257,-4.53121584892285,1000,15959.0
Gamma,1.0,258,-85.90267809397638,1000,15959.0
Gamma,1.0,259,-142.93765349807154,1000,15959.0
Gamma,1.0,260,-119.19998936496934,1000,15959.0
Gamma,1.0,261,-87.40803876023612,1000,15959.0
Gamma,1.0,262,-138.18879378177223,533,15959.0
Gamma,1.0,263,-103.51290594780343,226,15959.0
Gamma,1.0,264,-20.56367455729584,69,15959.0
Gamma,1.0,265,-107.34443034671011,1000,15959.0
Gamma,1.0,266,-53.94943437126469,279,15959.0
Gamma,1.0,267,-76.47173769245626,1000,15959.0
Gamma,1.0,268,-93.97754380696837,1000,15959.0
Gamma,1.0,269,-102.31009325268212,1000,15959.0
Gamma,1.0,270,-129.98359589688397,123,15959.0
Gamma,1.0,271,-65.39789366916237,1000,15959.0
Gamma,1.0,272,-185.26857451771102,600,15959.0
Gamma,1.0,273,-128.97084810712167,1000,15959.0
Gamma,1.0,274,-97.73467869812406,1000,15959.0
Gamma,1.0,275,-53.67532329693635,1000,15959.0
Gamma,1.0,276,-77.04048742012246,1000,15959.0
Gamma,1.0,277,-71.58518413973708,1000,15959.0
Gamma,1.0,278,-88.4193888583414,1000,15959.0
Gamma,1.0,279,-95.63743891684489,739,15959.0
Gamma,1.0,280,-92.75232902477273,152,15959.0
Gamma,1.0,281,-76.26521806229582,1000,15959.0
Gamma,1.0,282,-24.012956852715952,1000,15959.0
Gamma,1.0,283,-119.73581670292452,130,15959.0
Gamma,1.0,284,-5.290156731401744,1000,15959.0
Gamma,1.0,285,-109.30218899573956,131,15959.0
Gamma,1.0,286,-39.671885755831596,1000,15959.0
Gamma,1.0,287,-65.26638517260749,1000,15959.0
Gamma,1.0,288,-117.51176424667257,1000,15959.0
Gamma,1.0,289,-42.40275821467475,1000,15959.0
Gamma,1.0,290,-82.97100668830473,1000,15959.0
Gamma,1.0,291,-132.21190962313074,151,15959.0
Gamma,1.0,292,-84.62008258777327,1000,15959.0
Gamma,1.0,293,-72.4341831929721,1000,15959.0
Gamma,1.0,294,-68.09453240482537,1000,15959.0
Gamma,1.0,295,-94.4499356514949,1000,15959.0
Gamma,1.0,296,-111.08110142233056,1000,15959.0
Gamma,1.0,297,-79.22655461880166,1000,15959.0
Gamma,1.0,298,-104.16686103295436,71,15959.0
Gamma,1.0,299,-123.73074094705996,402,15959.0
Gamma,1.0,300,-74.6546335930648,1000,15959.0
Gamma,1.0,301,-74.74028520353227,1000,15959.0
Gamma,1.0,302,-178.68867435965115,123,15959.0
Gamma,1.0,303,-76.4666849885978,1000,15959.0
Gamma,1.0,304,-101.9737432148484,1000,15959.0
Gamma,1.0,305,-125.23383033615751,109,15959.0
Gamma,1.0,306,-65.50706912782883,1000,15959.0
Gamma,1.0,307,44.96972445179321,78,15959.0
Gamma,1.0,308,-118.3503963492354,1000,15959.0
