Experiment,Val,Trial,Reward,Steps,RunTime
epsilon_decay,0.85,0,-318.96602325532183,91,21694.0
epsilon_decay,0.85,1,-446.3654748885352,88,21694.0
epsilon_decay,0.85,2,-161.19754698532225,70,21694.0
epsilon_decay,0.85,3,-222.77522679941495,54,21694.0
epsilon_decay,0.85,4,-111.90999453092165,57,21694.0
epsilon_decay,0.85,5,-127.88142413537585,60,21694.0
epsilon_decay,0.85,6,-172.42134742016486,83,21694.0
epsilon_decay,0.85,7,-139.1902172971731,57,21694.0
epsilon_decay,0.85,8,-148.26277549704844,89,21694.0
epsilon_decay,0.85,9,-155.6161342565499,59,21694.0
epsilon_decay,0.85,10,-157.65333866974672,59,21694.0
epsilon_decay,0.85,11,-100.63343260114425,62,21694.0
epsilon_decay,0.85,12,-464.22191877238345,130,21694.0
epsilon_decay,0.85,13,-418.55433898005515,118,21694.0
epsilon_decay,0.85,14,-354.47173952646904,99,21694.0
epsilon_decay,0.85,15,-240.78329275479746,82,21694.0
epsilon_decay,0.85,16,-310.29271290048865,91,21694.0
epsilon_decay,0.85,17,-171.4294339802396,79,21694.0
epsilon_decay,0.85,18,-380.52398873360073,103,21694.0
epsilon_decay,0.85,19,-330.4571811142313,108,21694.0
epsilon_decay,0.85,20,-310.2452697196425,83,21694.0
epsilon_decay,0.85,21,-183.43622525905792,94,21694.0
epsilon_decay,0.85,22,-392.2552118736428,140,21694.0
epsilon_decay,0.85,23,-250.0438030423412,81,21694.0
epsilon_decay,0.85,24,-299.3678204029346,100,21694.0
epsilon_decay,0.85,25,-344.7134776115381,97,21694.0
epsilon_decay,0.85,26,-328.3407181215056,105,21694.0
epsilon_decay,0.85,27,-50.346754226921675,136,21694.0
epsilon_decay,0.85,28,-293.5726487921895,120,21694.0
epsilon_decay,0.85,29,-229.49897424146252,78,21694.0
epsilon_decay,0.85,30,-278.30503073859995,116,21694.0
epsilon_decay,0.85,31,-184.66150710025124,148,21694.0
epsilon_decay,0.85,32,-404.85255033878,136,21694.0
epsilon_decay,0.85,33,-252.00944600401732,179,21694.0
epsilon_decay,0.85,34,-99.64084691930466,93,21694.0
epsilon_decay,0.85,35,-154.7709622783383,110,21694.0
epsilon_decay,0.85,36,-458.6078897720174,206,21694.0
epsilon_decay,0.85,37,-142.90173165523007,132,21694.0
epsilon_decay,0.85,38,-127.61144291301298,121,21694.0
epsilon_decay,0.85,39,-175.76613526864594,244,21694.0
epsilon_decay,0.85,40,-243.00242619396784,116,21694.0
epsilon_decay,0.85,41,-299.3383178622819,150,21694.0
epsilon_decay,0.85,42,-54.806281917017806,166,21694.0
epsilon_decay,0.85,43,-534.1093279022386,438,21694.0
epsilon_decay,0.85,44,-439.15207487108836,275,21694.0
epsilon_decay,0.85,45,-206.79454697344292,129,21694.0
epsilon_decay,0.85,46,-432.78965931486624,217,21694.0
epsilon_decay,0.85,47,-169.1905963574814,371,21694.0
epsilon_decay,0.85,48,-299.78071015509465,132,21694.0
epsilon_decay,0.85,49,-240.6406166056464,534,21694.0
epsilon_decay,0.85,50,-86.39062728157256,159,21694.0
epsilon_decay,0.85,51,-502.83255616008705,422,21694.0
epsilon_decay,0.85,52,-40.64344384972989,142,21694.0
epsilon_decay,0.85,53,-131.5179078670809,306,21694.0
epsilon_decay,0.85,54,-143.9340327102249,197,21694.0
epsilon_decay,0.85,55,-100.7826893230727,189,21694.0
epsilon_decay,0.85,56,-64.85342767946912,257,21694.0
epsilon_decay,0.85,57,-200.36790988893404,347,21694.0
epsilon_decay,0.85,58,122.1654628104395,617,21694.0
epsilon_decay,0.85,59,-166.74245686947887,309,21694.0
epsilon_decay,0.85,60,-167.29589340820684,299,21694.0
epsilon_decay,0.85,61,-366.4220167190363,146,21694.0
epsilon_decay,0.85,62,-67.70918021745189,249,21694.0
epsilon_decay,0.85,63,-192.09516944966725,296,21694.0
epsilon_decay,0.85,64,-80.76127827159607,125,21694.0
epsilon_decay,0.85,65,-140.81145476656246,236,21694.0
epsilon_decay,0.85,66,-141.42289333931373,366,21694.0
epsilon_decay,0.85,67,-76.66872301975218,303,21694.0
epsilon_decay,0.85,68,-120.02827975589355,308,21694.0
epsilon_decay,0.85,69,-207.25114124999794,488,21694.0
epsilon_decay,0.85,70,-64.0627813498198,311,21694.0
epsilon_decay,0.85,71,-118.85103660452113,230,21694.0
epsilon_decay,0.85,72,-80.3349593774192,242,21694.0
epsilon_decay,0.85,73,-105.97829631681776,312,21694.0
epsilon_decay,0.85,74,-261.8761599551382,674,21694.0
epsilon_decay,0.85,75,-143.8854331531728,307,21694.0
epsilon_decay,0.85,76,-36.19715597956446,372,21694.0
epsilon_decay,0.85,77,-158.86341113811068,1000,21694.0
epsilon_decay,0.85,78,-106.0373253007363,1000,21694.0
epsilon_decay,0.85,79,-106.14109352450801,1000,21694.0
epsilon_decay,0.85,80,-85.26511417683044,1000,21694.0
epsilon_decay,0.85,81,-54.31768857001074,1000,21694.0
epsilon_decay,0.85,82,-92.86322519331684,1000,21694.0
epsilon_decay,0.85,83,-86.7191289118138,1000,21694.0
epsilon_decay,0.85,84,-67.27741945306862,1000,21694.0
epsilon_decay,0.85,85,-60.00019353981593,1000,21694.0
epsilon_decay,0.85,86,-144.47447151483266,1000,21694.0
epsilon_decay,0.85,87,-148.13880671135558,1000,21694.0
epsilon_decay,0.85,88,-122.66341179707027,1000,21694.0
epsilon_decay,0.85,89,-137.4778276655419,1000,21694.0
epsilon_decay,0.85,90,-109.94728217251999,1000,21694.0
epsilon_decay,0.85,91,-186.0111146438153,429,21694.0
epsilon_decay,0.85,92,-110.18384566897775,1000,21694.0
epsilon_decay,0.85,93,-109.55691191444261,1000,21694.0
epsilon_decay,0.85,94,-125.27388583307726,1000,21694.0
epsilon_decay,0.85,95,-80.70864241024489,1000,21694.0
epsilon_decay,0.85,96,-127.74267784917045,1000,21694.0
epsilon_decay,0.85,97,-133.0105531889414,1000,21694.0
epsilon_decay,0.85,98,-86.31601687424255,1000,21694.0
epsilon_decay,0.85,99,-81.11642328762836,1000,21694.0
epsilon_decay,0.85,100,-167.22648774745116,1000,21694.0
epsilon_decay,0.85,101,-124.17402325255551,1000,21694.0
epsilon_decay,0.85,102,-118.39488188922228,1000,21694.0
epsilon_decay,0.85,103,-103.74336950789491,1000,21694.0
epsilon_decay,0.85,104,-120.28559831292797,1000,21694.0
