Experiment,Val,Trial,Reward,Steps,RunTime
batch_sizes,256,65,-216.70621159157395,802,10616.0
batch_sizes,256,66,-239.4191182718658,521,10616.0
batch_sizes,256,67,-334.31268853678876,815,10616.0
batch_sizes,256,68,180.1727560548414,676,10616.0
batch_sizes,256,69,-255.43159702928628,341,10616.0
batch_sizes,256,70,-99.69674879529431,254,10616.0
batch_sizes,256,71,-42.01388680961319,431,10616.0
batch_sizes,256,72,-37.18058277133316,1000,10616.0
batch_sizes,256,73,67.17303169768184,948,10616.0
batch_sizes,256,74,-137.65574761165476,1000,10616.0
batch_sizes,256,75,36.748560398841036,1000,10616.0
batch_sizes,256,76,-348.7563988797239,708,10616.0
batch_sizes,256,77,14.488938734080584,1000,10616.0
batch_sizes,256,78,-25.17441960849027,359,10616.0
batch_sizes,256,79,-59.71176553769561,1000,10616.0
batch_sizes,256,80,-265.4221175751213,594,10616.0
batch_sizes,256,81,9.511246917686382,1000,10616.0
batch_sizes,256,82,-86.36409246627214,397,10616.0
batch_sizes,256,83,-90.100233223672,1000,10616.0
batch_sizes,256,84,-20.951702161141757,1000,10616.0
batch_sizes,256,85,-93.030680840021,1000,10616.0
batch_sizes,256,86,0.29783892552864266,1000,10616.0
batch_sizes,256,87,-21.17190502956782,1000,10616.0
batch_sizes,256,88,-120.1122231844976,1000,10616.0
batch_sizes,256,89,-52.171061117382166,447,10616.0
batch_sizes,256,90,-11.95388145627376,1000,10616.0
batch_sizes,256,91,-11.334504394164432,1000,10616.0
batch_sizes,256,92,60.00399783765215,927,10616.0
batch_sizes,256,93,-59.02015955466336,1000,10616.0
batch_sizes,256,94,-117.94505260576003,1000,10616.0
batch_sizes,256,95,-139.26885067695045,1000,10616.0
batch_sizes,256,96,-13.495941126621487,1000,10616.0
batch_sizes,256,97,-39.499379753355655,1000,10616.0
batch_sizes,256,98,-62.63425127945049,1000,10616.0
batch_sizes,256,99,-84.0034345050577,1000,10616.0
batch_sizes,256,100,-118.40297200372949,1000,10616.0
batch_sizes,256,101,-111.14447381840229,1000,10616.0
batch_sizes,256,102,-142.89475671601,1000,10616.0
batch_sizes,256,103,-97.50354593038583,1000,10616.0
batch_sizes,256,104,-123.60473521386838,1000,10616.0
batch_sizes,256,105,-162.60208343269665,1000,10616.0
batch_sizes,256,106,-132.6398824428721,1000,10616.0
batch_sizes,256,107,-130.48956116963697,1000,10616.0
batch_sizes,256,108,-52.398535752575555,1000,10616.0
batch_sizes,256,109,-107.08290015616969,1000,10616.0
